"name","class","spec","realm","region","guild","faction","zone","encounter","duration","percentile","dps","ilvl","encounter_id","character_id","date","zone_id","report_id","report_fight_id","guild_id"
Trenovar,DeathKnight,Frost,faerlina,us,Adequate GDKP,horde,Trial of the Crusader,The Northrend Beasts,314.526,95.480804,10015.648,249,629,75909001,2023-09-28 14:06:49.415,1018,c4R9PtbXgx1FY2AL,2,704871
Stanazolol,DeathKnight,Frost,faerlina,us,Magnum,horde,Trial of the Crusader,Anub'arak,238.503,96.22446,9884.622,249,645,68982742,2023-09-10 23:57:08.303,1018,hA2NxkF8pDJX1KvP,8,699550
Stanabolin,Warlock,Affliction,benediction,us,Gaia,alliance,Trial of the Crusader,The Northrend Beasts,300.997,77.88821,9819.352,249,629,75381048,2023-09-27 02:43:10.254,1018,jYn9WBhmxFk48HcK,39,619217
Stanabolin,Warlock,Affliction,benediction,us,Gaia,alliance,Trial of the Crusader,Lord Jaraxxus,157.335,73.39293,10988.636,249,633,75381048,2023-10-04 02:26:51.187,1018,Jxr4MVK3FyZgcXQ7,48,619217
Baloou,Druid,Feral,faerlina,us,Posto Ipiranga,horde,Trial of the Crusader,Twin Val'kyr,142.863,11.290711,9665.617,229,641,64046308,2023-10-01 23:22:00.911,1018,TCrGnd1ARVxqXbh6,6,602367
Baloou,Druid,Feral,faerlina,us,Posto Ipiranga,horde,Trial of the Crusader,Anub'arak,293.323,4.453695,5807.1987,229,645,64046308,2023-10-01 23:29:29.917,1018,g4jDXfVvN1P9CTRm,7,602367
Omrrx,DeathKnight,Unholy,faerlina,us,Posto Ipiranga,horde,Trial of the Crusader,Lord Jaraxxus,146.285,74.03791,12275.776,244,633,75950056,2023-08-22 03:52:45.654,1018,XjhQdpmKvPR6rDNx,3,602367
Omrrx,DeathKnight,Unholy,faerlina,us,Posto Ipiranga,horde,Trial of the Crusader,Anub'arak,257.427,62.9773,9738.042,244,645,75950056,2023-09-29 23:28:06.090,1018,A4gQYpfBND8GvZnh,7,602367
Shymen,Shaman,Elemental,faerlina,us,Posto Ipiranga,horde,Trial of the Crusader,Anub'arak,297.404,13.0381365,6369.9814,242,645,76356565,2023-10-05 01:57:19.973,1018,jXMYFv9HLR8d6cxp,9,602367
Voradorr,Warlock,Affliction,faerlina,us,Posto Ipiranga,horde,Trial of the Crusader,Lord Jaraxxus,154.196,52.260426,9798.679,242,633,75787856,2023-09-06 00:15:27.514,1018,H6mbCcMyLRqKtpWx,3,602367
Bubblebee,Paladin,Retribution,faerlina,us,crimes,horde,Trial of the Crusader,Lord Jaraxxus,156.285,58.76253,9765.128,235,633,64898595,2023-09-23 21:40:12.209,1018,hNwAvyRJxcKqjLmG,3,565117
Azräel,DeathKnight,Unholy,faerlina,us,Gratz,horde,Trial of the Crusader,Lord Jaraxxus,133.707,90.56785,13550.24,248,633,73915463,2023-08-22 22:07:41.710,1018,m3v1pKgxWQXJT8wM,3,632029
Enchemente,Shaman,Elemental,faerlina,us,Gratz,horde,Trial of the Crusader,The Northrend Beasts,380.895,76.55319,8870.365,236,629,75001920,2023-07-05 21:14:52.123,1018,"638cTPBFKmVyLwnk",2,632029
Enchemente,Shaman,Enhancement,faerlina,us,Gratz,horde,Trial of the Crusader,Lord Jaraxxus,141.833,95.68271,12597.435,251,633,75001920,2023-08-22 21:12:03.686,1018,YzMLCxZ6Bd8am7h3,3,632029
Enchemente,Shaman,Enhancement,faerlina,us,Gratz,horde,Trial of the Crusader,Twin Val'kyr,147.27,97.31573,17330.963,251,641,75001920,2023-08-22 21:22:46.790,1018,Vjt4JMqrYQfA9yZC,6,632029
Enchemente,Shaman,Elemental,faerlina,us,Gratz,horde,Trial of the Crusader,Twin Val'kyr,143.348,84.1489,15281.267,240,641,75001920,2023-08-08 21:42:16.489,1018,XhyH1TQdAWkjDtZV,6,632029
Invoklock,Warlock,Demonology,faerlina,us,Gratz,horde,Trial of the Crusader,The Northrend Beasts,295.459,69.78568,8506.73,252,629,59945885,2023-10-02 22:19:57.599,1018,kXMmYNQHA3hWnxfD,2,632029
Frangolone,Paladin,Retribution,faerlina,us,Popcorn Lil Sacks,horde,Trial of the Crusader,Twin Val'kyr,177.407,60.590576,14368.621,246,641,68134734,2023-09-29 01:12:21.537,1018,k1YwZT4rAyvVdFKx,24,601520
Invoklock,Warlock,Demonology,faerlina,us,Gratz,horde,Trial of the Crusader,Lord Jaraxxus,133.442,86.889854,10859.887,252,633,59945885,2023-10-02 22:27:52.298,1018,kXMmYNQHA3hWnxfD,3,632029
Invoklock,Warlock,Demonology,faerlina,us,Gratz,horde,Trial of the Crusader,Twin Val'kyr,141.989,98.49028,16255.224,252,641,59945885,2023-10-03 22:32:35.381,1018,"6Xtxg7vjwcNAHDqr",3,632029
Invoklock,Warlock,Demonology,faerlina,us,Gratz,horde,Trial of the Crusader,Anub'arak,277.588,76.692604,8957.278,252,645,59945885,2023-10-03 22:39:09.894,1018,V9AxPXGMfkbv2Br4,19,632029
Sittsz,Rogue,Assassination,faerlina,us,Gratz,horde,Trial of the Crusader,Anub'arak,258.717,77.87968,8375.345,256,645,70111842,2023-09-20 21:25:00.997,1018,FvHG9nMTBVQ3x7a4,1,632029
Stanazolol,DeathKnight,Frost,faerlina,us,Magnum,horde,Trial of the Crusader,Lord Jaraxxus,126.655,99.564735,12835.972,248,633,68982742,2023-08-13 23:53:04.480,1018,HQv2Z9X7R3bkncMf,3,699550
Timboomy,Druid,Balance,faerlina,us,Gratz,horde,Trial of the Crusader,The Northrend Beasts,260.932,90.00829,9652.522,250,629,67847791,2023-08-15 22:15:22.098,1018,"4mGcjAxgy3JPq8LR",16,632029
Stanabolin,Warlock,Affliction,benediction,us,Gaia,alliance,Trial of the Crusader,Twin Val'kyr,151.125,83.497665,16639.127,246,641,75381048,2023-08-15 02:15:37.838,1018,yWGzb9K17ALr3tMq,7,619217
Stanabolin,Warlock,Affliction,benediction,us,Gaia,alliance,Trial of the Crusader,Anub'arak,304.198,71.65005,9494.461,249,645,75381048,2023-09-27 03:17:11.884,1018,jYn9WBhmxFk48HcK,42,619217
Neotwo,DeathKnight,Frost,faerlina,us,Wagyu Beef,horde,Trial of the Crusader,The Northrend Beasts,275.595,94.61264,9914.539,252,629,68233636,2023-09-13 00:11:53.584,1018,XwgZTC4jvDRVkf9N,2,605249
Neotwo,DeathKnight,Frost,faerlina,us,Wagyu Beef,horde,Trial of the Crusader,Lord Jaraxxus,143.769,93.792946,11587.978,253,633,68233636,2023-09-27 00:28:01.511,1018,Kw2pk46MF1CdWPyc,3,605249
Neotwo,DeathKnight,Frost,faerlina,us,Wagyu Beef,horde,Trial of the Crusader,Twin Val'kyr,123.315,96.32088,16443.596,251,641,68233636,2023-09-06 00:23:17.951,1018,VZ3849FA6Xf7TdNp,6,605249
Pequetita,Mage,Arcane,benediction,us,Riot,alliance,Trial of the Crusader,The Northrend Beasts,306.265,75.50442,8157.1426,248,629,44906988,2023-08-09 01:35:13.962,1018,cLKZybWHXfhvCYTA,2,485961
Neotwo,DeathKnight,Frost,faerlina,us,Wagyu Beef,horde,Trial of the Crusader,Anub'arak,265.737,89.8621,9495.9,251,645,68233636,2023-09-06 00:30:35.401,1018,VZ3849FA6Xf7TdNp,7,605249
Pequetita,Mage,Fire,benediction,us,Riot,alliance,Trial of the Crusader,The Northrend Beasts,327.301,84.882576,10341.071,245,629,44906988,2023-07-26 01:35:53.520,1018,zpGFa37VfdvLRkc1,2,485961
Dhelta,Rogue,Combat,benediction,us,É Foda Bê,alliance,Trial of the Crusader,The Northrend Beasts,273.567,84.091774,9802.418,249,629,51610918,2023-08-30 23:46:23.766,1018,wXZrzDJ1fvm4Cnad,2,641689
Wladk,DeathKnight,Frost,benediction,us,É Foda Bê,alliance,Trial of the Crusader,Twin Val'kyr,127.817,91.53622,15736.443,250,641,68242274,2023-09-22 00:06:05.538,1018,jCxVFADNkRzqW6tn,6,641689
Timboomy,Druid,Balance,faerlina,us,Gratz,horde,Trial of the Crusader,Twin Val'kyr,133.391,97.259705,17081.504,250,641,67847791,2023-08-22 22:18:25.515,1018,m3v1pKgxWQXJT8wM,6,632029
Bruninpala,Paladin,Retribution,faerlina,us,Gratz,horde,Trial of the Crusader,Anub'arak,285.881,41.324883,8267.465,251,645,67142196,2023-10-08 01:25:39.643,1018,C4mpKVhjaG8APvF2,30,632029
Noammage,Mage,Fire,faerlina,us,Popcorn Lil Sacks,horde,Trial of the Crusader,The Northrend Beasts,308.04,34.42164,7737.141,230,629,76508086,2023-09-28 23:06:55.685,1018,k1YwZT4rAyvVdFKx,2,601520
Cafajeste,Warrior,Fury,faerlina,us,Gratz,horde,Trial of the Crusader,The Northrend Beasts,286.278,95.73564,10399.216,257,629,62134634,2023-10-03 22:12:33.451,1018,V9AxPXGMfkbv2Br4,10,632029
Dekito,DeathKnight,Unholy,faerlina,us,Gratz,horde,Trial of the Crusader,The Northrend Beasts,299.462,49.32015,8124.581,240,629,75629641,2023-08-01 21:04:27.679,1018,Xa1LrPKbcfqBRDJH,2,632029
Hordagata,Priest,Shadow,faerlina,us,Gratz,horde,Trial of the Crusader,The Northrend Beasts,286.992,58.837093,8280.0,246,629,62875092,2023-09-13 21:10:15.740,1018,Cr496MfHpVB2kRKN,2,632029
Choombatu,DeathKnight,Frost,faerlina,us,Popcorn Lil Sacks,horde,Trial of the Crusader,Lord Jaraxxus,267.897,39.594765,8524.369,234,633,70990760,2023-07-17 00:37:03.425,1018,RWgQ86Kxya3Dkn1T,5,601520
Hordagata,Priest,Shadow,faerlina,us,Gratz,horde,Trial of the Crusader,Twin Val'kyr,190.691,53.920723,10433.481,234,641,62875092,2023-06-28 22:14:19.935,1018,KYXpbL2BnA4zcZQJ,9,632029
Hordagata,Priest,Shadow,faerlina,us,Gratz,horde,Trial of the Crusader,Anub'arak,273.232,48.6666,7546.034,246,645,62875092,2023-09-19 22:55:51.629,1018,"2tdWN9RvXapZFAP8",1,632029
Arrependido,Paladin,Retribution,benediction,us,PAF,alliance,Trial of the Crusader,Lord Jaraxxus,157.605,71.67952,10446.852,245,633,76217427,2023-10-10 01:03:05.888,1018,"3jVXwKQhPvcd4FtT",3,676493
Pequetita,Mage,Fire,benediction,us,Riot,alliance,Trial of the Crusader,Lord Jaraxxus,136.849,91.76267,15758.288,250,633,44906988,2023-09-20 01:48:52.506,1018,DQaXfchGZFv6bJBC,7,485961
Pequetita,Mage,Fire,benediction,us,Riot,alliance,Trial of the Crusader,Twin Val'kyr,143.677,85.29365,16335.001,250,641,44906988,2023-09-20 02:01:07.483,1018,DQaXfchGZFv6bJBC,11,485961
Pequetita,Mage,Fire,benediction,us,Riot,alliance,Trial of the Crusader,Anub'arak,276.588,76.46323,9847.864,248,645,44906988,2023-08-30 02:21:52.672,1018,V9wfyWamx2R4ZK1p,7,485961
Aragaum,Warlock,Affliction,faerlina,us,Exhibition,horde,Trial of the Crusader,The Northrend Beasts,281.032,97.38199,11527.043,248,629,69530469,2023-09-11 01:09:01.840,1018,rn3yk8v7bKVAmpah,4,659073
Aragaum,Warlock,Affliction,faerlina,us,Exhibition,horde,Trial of the Crusader,Lord Jaraxxus,127.732,90.21765,12077.929,248,633,69530469,2023-08-28 01:16:29.846,1018,rFMctNQqARGjYWKX,5,659073
Aragaum,Warlock,Affliction,faerlina,us,Exhibition,horde,Trial of the Crusader,Twin Val'kyr,141.794,97.48435,19104.639,253,641,69530469,2023-10-09 01:28:12.206,1018,pZ3rKRhLCw7Mjtdy,10,659073
Caera,Shaman,Elemental,benediction,us,É Foda Bê,alliance,Trial of the Crusader,The Northrend Beasts,347.074,73.423515,8705.237,239,629,63643349,2023-09-07 01:22:02.289,1018,HC4R7TGpVWvt8LQZ,15,641689
Caera,Shaman,Elemental,benediction,us,É Foda Bê,alliance,Trial of the Crusader,Lord Jaraxxus,165.297,82.80898,11175.013,239,633,63643349,2023-09-07 01:30:47.439,1018,kNxD8BdAq16HTbvz,16,641689
Caera,Shaman,Elemental,benediction,us,É Foda Bê,alliance,Trial of the Crusader,Twin Val'kyr,172.544,57.2381,13151.208,239,641,63643349,2023-09-07 01:54:43.705,1018,HC4R7TGpVWvt8LQZ,20,641689
Zays,Hunter,Marksmanship,benediction,us,É Foda Bê,alliance,Trial of the Crusader,Lord Jaraxxus,179.2,63.57605,9042.288,240,633,60428783,2023-09-22 01:02:01.084,1018,XBb4RVnLK9yWGmZq,3,641689
Invork,DeathKnight,Unholy,faerlina,us,Gratz,horde,Trial of the Crusader,The Northrend Beasts,286.39,65.72505,8969.302,241,629,68090390,2023-09-05 21:13:38.621,1018,y9a2ABgjRCTD8rpt,2,632029
Invork,DeathKnight,Unholy,faerlina,us,Gratz,horde,Trial of the Crusader,Lord Jaraxxus,136.479,70.451004,12056.866,241,633,68090390,2023-09-12 22:32:35.784,1018,VbHTah1x6QvN3dRB,17,632029
Invork,DeathKnight,Unholy,faerlina,us,Gratz,horde,Trial of the Crusader,Anub'arak,265.109,47.496445,9307.786,241,645,68090390,2023-09-12 22:51:03.791,1018,VbHTah1x6QvN3dRB,21,632029
Ywl,Druid,Balance,faerlina,us,Popcorn Lil Sacks,horde,Trial of the Crusader,Anub'arak,303.797,26.687143,7405.491,244,645,75222269,2023-08-11 01:51:29.988,1018,"3wTKqaYd71mRFyV4",11,601520
Lertlek,Rogue,Assassination,faerlina,us,Gratz,horde,Trial of the Crusader,The Northrend Beasts,299.462,76.79104,9097.295,248,629,74100069,2023-08-01 21:04:27.679,1018,Xa1LrPKbcfqBRDJH,2,632029
Lertlek,Rogue,Combat,faerlina,us,Gratz,horde,Trial of the Crusader,The Northrend Beasts,316.541,53.788803,8326.3,251,629,74100069,2023-09-21 02:32:31.003,1018,"7bNgMPyrRDH21vLK",2,632029
Lertlek,Rogue,Combat,faerlina,us,Gratz,horde,Trial of the Crusader,Lord Jaraxxus,214.749,70.08379,10879.292,246,633,74100069,2023-07-25 01:33:04.209,1018,z2Qv8F3Yjfq9NcJt,9,632029
Nailuhs,Warlock,Demonology,faerlina,us,Gratz,horde,Trial of the Crusader,Anub'arak,276.515,81.911896,9121.154,245,645,73407687,2023-08-22 21:29:09.903,1018,YzMLCxZ6Bd8am7h3,5,632029
Phcs,Priest,Shadow,faerlina,us,Gratz,horde,Trial of the Crusader,The Northrend Beasts,293.412,60.500134,8355.463,246,629,63131072,2023-09-05 22:01:45.627,1018,pVLW2gfAcXNC9Km6,9,632029
Phcs,Priest,Shadow,faerlina,us,Gratz,horde,Trial of the Crusader,Lord Jaraxxus,141.584,71.27227,9445.403,246,633,63131072,2023-09-13 22:15:04.803,1018,xkgz239LACXqHvDQ,3,632029
Yetzlock,Warlock,Affliction,faerlina,us,Gratz,horde,Trial of the Crusader,Anub'arak,278.561,92.734535,10335.983,248,645,64557845,2023-10-02 21:35:35.501,1018,Q2YXFajz4MDNkBfp,8,632029
Timbow,Hunter,Survival,faerlina,us,Gratz,horde,Trial of the Crusader,The Northrend Beasts,312.218,63.83939,8782.787,246,629,72766398,2023-09-07 14:08:54.595,1018,GMmdNTVv4BypxaLZ,2,632029
Feardumaegua,Warlock,Affliction,benediction,us,PAF,alliance,Trial of the Crusader,Twin Val'kyr,186.07,54.733967,13728.393,244,641,74864534,2023-09-06 15:43:07.242,1018,mVN6JwQWYXjMtBTh,13,676493
Russão,Paladin,Retribution,benediction,us,PAF,alliance,Trial of the Crusader,Anub'arak,302.968,66.880005,8911.767,252,645,75124850,2023-10-01 22:54:09.708,1018,FL8rfWG29ZwAahM7,8,676493
Barthø,Paladin,Retribution,benediction,us,PAF,alliance,Trial of the Crusader,Lord Jaraxxus,146.097,7.423489,5759.639,235,633,64557037,2023-10-01 22:22:29.798,1018,X9mnyKq3W4frN6kQ,3,676493
Pitfull,Warlock,Affliction,benediction,us,PAF,alliance,Trial of the Crusader,The Northrend Beasts,305.944,88.52517,10483.581,251,629,64629052,2023-08-27 23:30:37.521,1018,ax7PpjwLcCNrVD3g,2,676493
Shamandodemo,Shaman,Elemental,benediction,us,PAF,alliance,Trial of the Crusader,Twin Val'kyr,147.614,79.802536,14836.621,244,641,66741561,2023-10-10 01:18:13.176,1018,"3jVXwKQhPvcd4FtT",6,676493
Deathmask,Warrior,Fury,benediction,us,É Foda Bê,alliance,Trial of the Crusader,The Northrend Beasts,503.225,15.786198,5195.919,235,629,46493183,2023-08-05 23:14:38.474,1018,mTFMy3Vkr8Rf6GNH,2,641689
Deathmask,Warrior,Fury,benediction,us,É Foda Bê,alliance,Trial of the Crusader,Lord Jaraxxus,243.921,14.619313,6907.8184,231,633,46493183,2023-07-29 22:26:33.821,1018,kr7hYPCbKNG2mtVy,11,641689
Zays,Hunter,Survival,benediction,us,É Foda Bê,alliance,Trial of the Crusader,Lord Jaraxxus,217.333,29.027739,8384.286,235,633,60428783,2023-08-11 00:48:57.857,1018,BhR8Gv6KygJ4NAXn,4,641689
Zays,Hunter,Marksmanship,benediction,us,É Foda Bê,alliance,Trial of the Crusader,Twin Val'kyr,179.82,62.353138,9827.255,240,641,60428783,2023-09-15 00:35:54.352,1018,MhYmz2Fg7anVk6H3,6,641689
Blackspot,Hunter,Survival,benediction,us,É Foda Bê,alliance,Trial of the Crusader,The Northrend Beasts,268.926,90.88221,10223.565,252,629,68263895,2023-09-28 23:41:47.816,1018,WC1wLm3VGqhz4XbF,2,641689
Blackspot,Hunter,Survival,benediction,us,É Foda Bê,alliance,Trial of the Crusader,Lord Jaraxxus,131.779,92.59042,12677.726,252,633,68263895,2023-09-28 23:51:32.472,1018,WC1wLm3VGqhz4XbF,3,641689
Akimbro,Mage,Fire,faerlina,us,Posto Ipiranga,horde,Trial of the Crusader,Twin Val'kyr,118.835,99.771164,19589.574,254,641,73797299,2023-09-14 01:32:26.840,1018,rk2Qcb9T7xj3tZGw,7,602367
Perfeitinha,Druid,Feral,benediction,us,PAF,alliance,Trial of the Crusader,Lord Jaraxxus,143.207,42.32973,9388.047,235,633,73216824,2023-07-17 00:50:59.591,1018,D7WL6jK4PfyCwVdp,3,676493
Anaiculmage,Mage,Fire,faerlina,us,Popcorn Lil Sacks,horde,Trial of the Crusader,The Northrend Beasts,354.743,29.386135,7451.524,239,629,75325125,2023-09-06 00:54:08.169,1018,CRxfWpQw9hq32kFD,2,601520
Pitfull,Warlock,Affliction,benediction,us,PAF,alliance,Trial of the Crusader,Lord Jaraxxus,130.957,91.80723,12242.033,251,633,64629052,2023-09-17 22:31:25.192,1018,gGAaT2ZQYCtKp4MR,3,676493
Lilinhalopes,Mage,Fire,benediction,us,PAF,alliance,Trial of the Crusader,Twin Val'kyr,144.823,32.422894,12144.956,245,641,75592783,2023-09-24 23:37:19.839,1018,hyVX2QRATZJxfBgH,7,676493
Calote,Rogue,Combat,benediction,us,PAF,alliance,Trial of the Crusader,The Northrend Beasts,305.944,81.93618,9661.968,246,629,75648034,2023-08-27 23:30:37.521,1018,ax7PpjwLcCNrVD3g,2,676493
Maganova,Mage,Fire,benediction,us,PAF,alliance,Trial of the Crusader,Anub'arak,313.962,72.62398,9741.131,250,645,58723810,2023-08-28 00:34:31.550,1018,ax7PpjwLcCNrVD3g,11,676493
Pîzêk,Paladin,Retribution,benediction,us,PAF,alliance,Trial of the Crusader,Twin Val'kyr,206.217,18.15201,10457.509,233,641,71985676,2023-07-11 00:54:46.888,1018,CFnHw2hWYkJdrKBp,6,676493
Titanxz,DeathKnight,Frost,benediction,us,PAF,alliance,Trial of the Crusader,Twin Val'kyr,143.963,71.86459,14026.326,242,641,75139959,2023-09-10 22:37:20.701,1018,RwWjdJPtBV8TL469,6,676493
Lizotinho,Rogue,Combat,benediction,us,PAF,alliance,Trial of the Crusader,The Northrend Beasts,307.489,86.63691,9968.249,246,629,76172236,2023-08-23 16:40:24.840,1018,fNBFGYq8hXzcML21,2,676493
Lizotinho,Rogue,Combat,benediction,us,PAF,alliance,Trial of the Crusader,Lord Jaraxxus,145.654,76.45092,11168.131,246,633,76172236,2023-09-28 18:20:50.917,1018,cLymtpkz7KZQT2nC,3,676493
Raffamoreira,Rogue,Combat,benediction,us,PAF,alliance,Trial of the Crusader,Twin Val'kyr,175.14,21.34543,12675.95,237,641,76415293,2023-08-27 02:22:45.601,1018,jwNaQkK3MXpZmgv8,8,676493
Weednbuddha,DeathKnight,Unholy,benediction,us,PAF,alliance,Trial of the Crusader,Lord Jaraxxus,183.098,41.992393,10345.247,240,633,69138498,2023-08-01 00:18:56.399,1018,bLdkAgHh8awWP36C,4,676493
Weednbuddha,DeathKnight,Unholy,benediction,us,PAF,alliance,Trial of the Crusader,Twin Val'kyr,188.588,38.88653,13047.098,241,641,69138498,2023-09-02 02:16:11.705,1018,"6DqjN3CVcY1vrzJb",8,676493
Chenón,Rogue,Combat,faerlina,us,CangaceirøS,horde,Trial of the Crusader,Twin Val'kyr,211.168,36.796543,14230.978,242,641,71930734,2023-07-07 01:21:16.773,1018,chBaFGkRZDypmxWz,11,609891
Chenón,Rogue,Assassination,faerlina,us,CangaceirøS,horde,Trial of the Crusader,Anub'arak,286.319,85.688675,8650.068,249,645,71930734,2023-08-11 00:50:52.920,1018,q1fhZymHV4KQRCx6,6,609891
Jalinrabei,DeathKnight,Unholy,faerlina,us,CangaceirøS,horde,Trial of the Crusader,The Northrend Beasts,305.931,80.19383,9802.636,252,629,72706782,2023-09-27 01:18:54.744,1018,faFcxAN9GzHvQY2Z,16,609891
Nazareno,Priest,Shadow,faerlina,us,CangaceirøS,horde,Trial of the Crusader,The Northrend Beasts,311.61,75.79456,9064.468,249,629,53027870,2023-09-06 01:29:11.477,1018,py6v4mDgFfGXjVHA,29,609891
Nevermre,Warlock,Demonology,faerlina,us,CangaceirøS,horde,Trial of the Crusader,Lord Jaraxxus,142.991,84.219894,10720.304,249,633,65562682,2023-09-27 01:28:13.740,1018,TgKL68nkpBdhqvjM,29,609891
Nevermre,Warlock,Demonology,faerlina,us,CangaceirøS,horde,Trial of the Crusader,Twin Val'kyr,182.316,45.544186,12446.658,243,641,65562682,2023-07-26 01:03:25.122,1018,"4dZgbwkFMAh2YjTJ",8,609891
Nevermre,Warlock,Demonology,faerlina,us,CangaceirøS,horde,Trial of the Crusader,Anub'arak,339.828,54.022396,8397.198,243,645,65562682,2023-07-26 02:38:36.023,1018,"4dZgbwkFMAh2YjTJ",18,609891
Palabrisa,Paladin,Retribution,faerlina,us,CangaceirøS,horde,Trial of the Crusader,The Northrend Beasts,315.487,58.097034,7908.9937,242,629,75761183,2023-09-01 02:04:07.770,1018,WYFcqJTrtKjL71a3,6,609891
Zunguinha,Paladin,Retribution,faerlina,us,Return of the Empire,horde,Trial of the Crusader,Twin Val'kyr,146.965,58.332024,14204.185,241,641,75776853,2023-08-22 23:36:04.369,1018,"4xzdXnpbBDVkQAh6",7,671740
Palabrisa,Paladin,Retribution,faerlina,us,CangaceirøS,horde,Trial of the Crusader,Anub'arak,311.887,36.915672,8127.8667,245,645,75761183,2023-09-20 00:54:50.320,1018,kXqPQtj6DLRCvNwJ,10,609891
Dhelta,Rogue,Combat,benediction,us,É Foda Bê,alliance,Trial of the Crusader,Lord Jaraxxus,128.705,93.685425,12286.065,249,633,51610918,2023-09-15 01:35:31.589,1018,YaFBvHphVzGqT1XZ,1,641689
Dhelta,Rogue,Combat,benediction,us,É Foda Bê,alliance,Trial of the Crusader,Twin Val'kyr,140.969,81.00123,17433.23,250,641,51610918,2023-09-29 00:06:48.029,1018,WC1wLm3VGqhz4XbF,6,641689
Dhelta,Rogue,Combat,benediction,us,É Foda Bê,alliance,Trial of the Crusader,Anub'arak,318.28,70.27435,8700.179,242,645,51610918,2023-06-29 02:27:47.703,1018,dG9V2KwRLJnPrDyZ,20,641689
Dheltaf,Druid,Balance,benediction,us,É Foda Bê,alliance,Trial of the Crusader,Lord Jaraxxus,165.297,51.077255,9308.783,241,633,63890560,2023-09-07 01:30:47.439,1018,kNxD8BdAq16HTbvz,16,641689
Blackspot,Hunter,Survival,benediction,us,É Foda Bê,alliance,Trial of the Crusader,Twin Val'kyr,134.958,80.04892,12049.526,250,641,68263895,2023-08-24 00:25:55.564,1018,pgHx4jAa7NcJnBWm,6,641689
Blackspot,Hunter,Survival,benediction,us,É Foda Bê,alliance,Trial of the Crusader,Anub'arak,256.238,76.930954,9349.792,251,645,68263895,2023-09-22 00:14:28.406,1018,jCxVFADNkRzqW6tn,7,641689
Xamrrombator,Shaman,Enhancement,faerlina,us,CangaceirøS,horde,Trial of the Crusader,The Northrend Beasts,311.61,72.902435,8735.002,248,629,63206877,2023-09-06 01:29:11.477,1018,py6v4mDgFfGXjVHA,29,609891
Xamrrombator,Shaman,Enhancement,faerlina,us,CangaceirøS,horde,Trial of the Crusader,Twin Val'kyr,161.22,77.19593,15265.178,250,641,63206877,2023-09-20 00:43:23.055,1018,z8vHnBKrT2Y1tpVb,7,609891
Fokus,Shaman,Elemental,faerlina,us,Confia,horde,Trial of the Crusader,The Northrend Beasts,356.489,75.79853,8828.685,243,629,59367060,2023-08-23 23:49:32.359,1018,F23ZmJXfncbkvHhx,3,671729
Fokus,Shaman,Elemental,faerlina,us,Confia,horde,Trial of the Crusader,Lord Jaraxxus,160.023,71.308426,10432.676,243,633,59367060,2023-08-31 00:01:47.053,1018,VH9facArXpvnLhTC,5,671729
Fokus,Shaman,Elemental,faerlina,us,Confia,horde,Trial of the Crusader,Twin Val'kyr,178.682,75.793846,14504.808,241,641,59367060,2023-08-09 02:35:02.864,1018,"9AwpH6LQ1BNtZJC4",7,671729
Alcaträ,Druid,Balance,faerlina,us,Popcorn Lil Sacks,horde,Trial of the Crusader,The Northrend Beasts,319.214,97.887314,10670.677,254,629,67850709,2023-10-03 23:09:32.511,1018,jp3xgqJTmFtGwaQh,2,601520
Alcaträ,Druid,Balance,faerlina,us,Popcorn Lil Sacks,horde,Trial of the Crusader,Lord Jaraxxus,161.509,92.032875,11584.791,254,633,67850709,2023-09-13 00:42:34.726,1018,"23ZzQVmLpnk417vF",16,601520
