"id","name","guild","realm","region","faction","is_blacklisted","class"
76075258,Cabrakon,Teleton,faerlina,us,horde,false,Warrior
71807049,Darkestdark,Teleton,faerlina,us,horde,false,DeathKnight
64385523,Herbulez,Teleton,faerlina,us,horde,false,Druid
64194209,Honeycrispie,Teleton,faerlina,us,horde,false,Mage
74216346,Ifearbadly,Teleton,faerlina,us,horde,false,Warlock
76401232,Illidanko,Teleton,faerlina,us,horde,false,Hunter
76470096,Lilflay,Teleton,faerlina,us,horde,false,Priest
74949263,Lugumelo,Teleton,faerlina,us,horde,false,Warlock
74208848,Meryang,Teleton,faerlina,us,horde,false,Mage
67963978,Moorude,Teleton,faerlina,us,horde,false,Warrior
74693337,Peadohfile,Teleton,faerlina,us,horde,false,Druid
76357799,Rahli,Teleton,faerlina,us,horde,false,Shaman
41950223,Razstar,Teleton,faerlina,us,horde,false,Priest
67600549,Rekadshadow,Teleton,faerlina,us,horde,false,Priest
61624464,Ricton,Teleton,faerlina,us,horde,false,Paladin
76374728,Rithrael,Teleton,faerlina,us,horde,false,Rogue
76321993,Rommwin,Teleton,faerlina,us,horde,false,Hunter
63722539,Succumba,Teleton,faerlina,us,horde,false,Shaman
68981594,Suiki,Teleton,faerlina,us,horde,false,Warrior
76326136,Thaladin,Teleton,faerlina,us,horde,false,Paladin
63483592,Udunknome,Teleton,faerlina,us,horde,false,Shaman
76327991,Wolfpizz,Teleton,faerlina,us,horde,false,Shaman
76159487,Ëlma,Teleton,faerlina,us,horde,false,Warlock
76402796,Camargodx,Teleton,faerlina,us,horde,false,Warrior
76461059,Geddx,Teleton,faerlina,us,horde,false,Mage
76327146,Arcpala,Teleton,faerlina,us,horde,false,Paladin
76322783,Dayocool,Teleton,faerlina,us,horde,false,Hunter
76361405,Drmoncao,Teleton,faerlina,us,horde,false,Shaman
76403840,Palarola,Teleton,faerlina,us,horde,false,Paladin
76361398,Seuhunterzin,Teleton,faerlina,us,horde,false,Hunter
76307803,Sicáriø,Teleton,faerlina,us,horde,false,Rogue
76345531,Wiken,Teleton,faerlina,us,horde,false,Shaman
76431571,Boiibandido,Teleton,faerlina,us,horde,false,Druid
52825419,Deathunder,Teleton,faerlina,us,horde,false,Shaman
76361401,Renascida,Teleton,faerlina,us,horde,false,DeathKnight
74596793,Bezek,Long Live RocknRoll,faerlina,us,horde,false,Shaman
75690097,Blackgaara,Long Live RocknRoll,faerlina,us,horde,false,Warrior
70707854,Curamais,Long Live RocknRoll,faerlina,us,horde,false,Paladin
75694983,Dkdeirante,Long Live RocknRoll,faerlina,us,horde,false,DeathKnight
75898940,Hoofwhite,Long Live RocknRoll,faerlina,us,horde,false,Warrior
73893963,Ksaecrifice,Long Live RocknRoll,faerlina,us,horde,false,Paladin
76145608,Leonewrey,Long Live RocknRoll,faerlina,us,horde,false,Priest
75960836,Markíno,Long Live RocknRoll,faerlina,us,horde,false,DeathKnight
69006644,Melzín,Long Live RocknRoll,faerlina,us,horde,false,Mage
75760430,Papaije,Long Live RocknRoll,faerlina,us,horde,false,Priest
75839382,Plantwrath,Long Live RocknRoll,faerlina,us,horde,false,Paladin
75726873,Pvegirl,Long Live RocknRoll,faerlina,us,horde,false,Priest
70756048,Quelthalass,Long Live RocknRoll,faerlina,us,horde,false,Paladin
76373165,Rheuzx,Long Live RocknRoll,faerlina,us,horde,false,DeathKnight
75693475,Ripchad,Long Live RocknRoll,faerlina,us,horde,false,Shaman
73925583,Sharkûr,Long Live RocknRoll,faerlina,us,horde,false,Rogue
74339806,Teegezz,Long Live RocknRoll,faerlina,us,horde,false,Hunter
75705954,Twostrooke,Long Live RocknRoll,faerlina,us,horde,false,Shaman
75804903,Tèvez,Long Live RocknRoll,faerlina,us,horde,false,Paladin
67189663,Valdao,Long Live RocknRoll,faerlina,us,horde,false,Druid
69132736,Weedfortress,Long Live RocknRoll,faerlina,us,horde,false,Druid
52746454,Zøé,Long Live RocknRoll,faerlina,us,horde,false,Warlock
71884748,Brizx,Long Live RocknRoll,faerlina,us,horde,false,Hunter
76505120,Darkborne,Long Live RocknRoll,faerlina,us,horde,false,DeathKnight
75776526,Miroslau,Long Live RocknRoll,faerlina,us,horde,false,Druid
73869562,Atchuca,Long Live RocknRoll,faerlina,us,horde,false,DeathKnight
76505119,Befhast,Long Live RocknRoll,faerlina,us,horde,false,Warlock
75804901,Belíthra,Long Live RocknRoll,faerlina,us,horde,false,Paladin
75761691,Bullzin,Long Live RocknRoll,faerlina,us,horde,false,Druid
76495777,Celestini,Long Live RocknRoll,faerlina,us,horde,false,Priest
75703877,Englishsoong,Long Live RocknRoll,faerlina,us,horde,false,Hunter
75760433,Foguetao,Long Live RocknRoll,faerlina,us,horde,false,Mage
74111855,Homicídios,Long Live RocknRoll,faerlina,us,horde,false,Hunter
75824438,Hoofrost,Long Live RocknRoll,faerlina,us,horde,false,DeathKnight
76149394,Jogadordewow,Long Live RocknRoll,faerlina,us,horde,false,Mage
75660184,Leonew,Long Live RocknRoll,faerlina,us,horde,false,Warrior
75694985,Markinø,Long Live RocknRoll,faerlina,us,horde,false,Paladin
75692091,Monsonsonson,Long Live RocknRoll,faerlina,us,horde,false,Warlock
67189667,Mylastjoel,Long Live RocknRoll,faerlina,us,horde,false,Paladin
75690098,Nastüz,Long Live RocknRoll,faerlina,us,horde,false,Paladin
75740835,Neptunos,Long Live RocknRoll,faerlina,us,horde,false,Rogue
74888360,Pachorro,Long Live RocknRoll,faerlina,us,horde,false,Paladin
75452247,Plantpwn,Long Live RocknRoll,faerlina,us,horde,false,Druid
75776529,Prëtø,Long Live RocknRoll,faerlina,us,horde,false,Druid
74880884,Raimundaa,Long Live RocknRoll,faerlina,us,horde,false,Warrior
75776528,Rektybtw,Long Live RocknRoll,faerlina,us,horde,false,Mage
75760429,Rheuz,Long Live RocknRoll,faerlina,us,horde,false,Warlock
72009679,Sperz,Long Live RocknRoll,faerlina,us,horde,false,Mage
75694987,Tegeezz,Long Live RocknRoll,faerlina,us,horde,false,Shaman
75761692,Tsunemori,Long Live RocknRoll,faerlina,us,horde,false,Rogue
75760432,Tëvez,Long Live RocknRoll,faerlina,us,horde,false,DeathKnight
68269068,Valdo,Long Live RocknRoll,faerlina,us,horde,false,Shaman
75776527,Zaunimist,Long Live RocknRoll,faerlina,us,horde,false,Priest
72373838,Anderlyne,Long Live RocknRoll,faerlina,us,horde,false,Priest
74523881,Belfagor,Long Live RocknRoll,faerlina,us,horde,false,Priest
76309099,Bêlithra,Long Live RocknRoll,faerlina,us,horde,false,Warlock
75694468,Flanboy,Long Live RocknRoll,faerlina,us,horde,false,DeathKnight
75761693,Inuaz,Long Live RocknRoll,faerlina,us,horde,false,Shaman
75857581,Joelgrimtote,Long Live RocknRoll,faerlina,us,horde,false,Shaman
75760431,Markinö,Long Live RocknRoll,faerlina,us,horde,false,Paladin
72504890,Plantqt,Long Live RocknRoll,faerlina,us,horde,false,Shaman
69216241,Pricapau,Long Live RocknRoll,faerlina,us,horde,false,Warrior
75880699,Sapocego,Long Live RocknRoll,faerlina,us,horde,false,Shaman
74039514,Shamanzinho,Long Live RocknRoll,faerlina,us,horde,false,Shaman
75880700,Subversión,Long Live RocknRoll,faerlina,us,horde,false,DeathKnight
71123493,Swneerz,Long Live RocknRoll,faerlina,us,horde,false,Paladin
75004211,Tegezz,Long Live RocknRoll,faerlina,us,horde,false,Mage
62101700,Zaíra,Long Live RocknRoll,faerlina,us,horde,false,Mage
75839381,Zerocode,Long Live RocknRoll,faerlina,us,horde,false,Warlock
75761580,Dkapotei,Long Live RocknRoll,faerlina,us,horde,false,DeathKnight
75013522,Easylife,Long Live RocknRoll,faerlina,us,horde,false,DeathKnight
75839110,Rheuzd,Long Live RocknRoll,faerlina,us,horde,false,Druid
72018872,Bezeu,Long Live RocknRoll,faerlina,us,horde,false,Druid
75660449,Easylífe,Long Live RocknRoll,faerlina,us,horde,false,DeathKnight
76448022,Japtank,Long Live RocknRoll,faerlina,us,horde,false,Paladin
70580897,Mutilação,Long Live RocknRoll,faerlina,us,horde,false,Rogue
75693472,Nobári,Long Live RocknRoll,faerlina,us,horde,false,Shaman
70075755,Titâniia,Long Live RocknRoll,faerlina,us,horde,false,Paladin
73336753,Arclx,Posto Ipiranga,faerlina,us,horde,false,Shaman
74918507,Kollera,DAMNATlON,faerlina,us,horde,false,Hunter
74569959,Raynoir,Greedisgood,benediction,us,alliance,false,Shaman
68111531,Abbadøn,Greedisgood,benediction,us,alliance,false,DeathKnight
75596668,Valadinhas,PAF,benediction,us,alliance,false,DeathKnight
68639615,Lìzot,PAF,benediction,us,alliance,false,DeathKnight
67400263,Caladriel,DAMNATlON,faerlina,us,horde,false,Paladin
76605179,Gatoajato,DAMNATlON,faerlina,us,horde,false,Druid
43426835,Thekiing,DAMNATlON,faerlina,us,horde,false,Warrior
74273175,Wildcurse,DAMNATlON,faerlina,us,horde,false,Warlock
58576810,Arcaelix,Posto Ipiranga,faerlina,us,horde,false,Priest
65488503,Brusswth,Posto Ipiranga,faerlina,us,horde,false,Paladin
67949271,Conaj,Posto Ipiranga,faerlina,us,horde,false,Warlock
76483012,Duratestton,Posto Ipiranga,faerlina,us,horde,false,Hunter
76471382,Lgsdkanabol,Posto Ipiranga,faerlina,us,horde,false,DeathKnight
73999122,Ngtz,Posto Ipiranga,faerlina,us,horde,false,Rogue
76447792,Yogami,Posto Ipiranga,faerlina,us,horde,false,Warrior
68418037,Christtine,Posto Ipiranga,faerlina,us,horde,false,Mage
69478834,Franzoi,Posto Ipiranga,faerlina,us,horde,false,Priest
59746793,Meowfire,Posto Ipiranga,faerlina,us,horde,false,Mage
73203774,Nobödÿ,Posto Ipiranga,faerlina,us,horde,false,DeathKnight
44293657,Nunox,Posto Ipiranga,faerlina,us,horde,false,Shaman
71052944,Duarshammy,PAF,benediction,us,alliance,false,Shaman
70054150,Doobmaxil,PAF,benediction,us,alliance,false,Shaman
59848993,Curalura,PAF,benediction,us,alliance,false,Priest
75703213,Bøizão,CangaceirøS,faerlina,us,horde,false,Druid
75477681,Catarrada,Toxic Behavior,benediction,us,alliance,false,Mage
76372657,Firula,CORE B,faerlina,us,horde,false,Hunter
67174294,Lógg,CORE B,faerlina,us,horde,false,Shaman
76466568,Jimmyoretri,Confia,faerlina,us,horde,false,Paladin
68241484,Nikahyaa,Confia,faerlina,us,horde,false,Druid
76347036,Scarfacejr,Confia,faerlina,us,horde,false,Shaman
76346657,Annibol,Teleton,faerlina,us,horde,false,Hunter
68418040,Joelbolton,Long Live RocknRoll,faerlina,us,horde,false,DeathKnight
68235398,Pretoxd,Long Live RocknRoll,faerlina,us,horde,false,Druid
75910266,Tegë,Long Live RocknRoll,faerlina,us,horde,false,Warlock
76309100,Tévez,Long Live RocknRoll,faerlina,us,horde,false,Paladin
76484590,Valdasso,Long Live RocknRoll,faerlina,us,horde,false,Hunter
76623196,Yasmín,Long Live RocknRoll,faerlina,us,horde,false,Paladin
76071823,Donamarta,Long Live RocknRoll,faerlina,us,horde,false,Rogue
75808277,Ahtrus,P R O J E T O,faerlina,us,horde,false,Warrior
74305980,Asclepyuss,P R O J E T O,faerlina,us,horde,false,Priest
64817872,Cavallera,P R O J E T O,faerlina,us,horde,false,Paladin
67660854,Felters,P R O J E T O,faerlina,us,horde,false,Shaman
76622548,Grük,P R O J E T O,faerlina,us,horde,false,Shaman
73899352,Tyrksovej,P R O J E T O,faerlina,us,horde,false,Druid
62858377,Emilycosta,Degenerates,faerlina,us,horde,false,Hunter
62874847,Pyrogotica,TY Max GDKP,faerlina,us,horde,false,Mage
68479691,Talvezmoo,Sem Guild (H),faerlina,us,horde,false,Druid
74768119,Nëtwolf,Popcorn Lil Sacks,faerlina,us,horde,false,DeathKnight
76204751,Losk,É Foda Bê,benediction,us,alliance,false,Warrior
71727009,Alfreð,Posto Ipiranga,faerlina,us,horde,false,Hunter
59746789,Chonkito,Posto Ipiranga,faerlina,us,horde,false,Druid
76310598,Conaaj,Posto Ipiranga,faerlina,us,horde,false,Paladin
76450059,Durabolinn,Posto Ipiranga,faerlina,us,horde,false,DeathKnight
71295964,Sickmary,Posto Ipiranga,faerlina,us,horde,false,DeathKnight
58899628,Vhaghaar,Posto Ipiranga,faerlina,us,horde,false,Hunter
61502648,Blackcoffe,PAF,benediction,us,alliance,false,Shaman
76383529,Diegodruid,PAF,benediction,us,alliance,false,Druid
75800289,Feardumamula,PAF,benediction,us,alliance,false,Warlock
76252801,Frogball,PAF,benediction,us,alliance,false,Mage
76200845,Inimigo,PAF,benediction,us,alliance,false,DeathKnight
76549603,Lulinhalopes,PAF,benediction,us,alliance,false,DeathKnight
76568818,Russodruid,PAF,benediction,us,alliance,false,Druid
52649327,Sharkür,PAF,benediction,us,alliance,false,Warrior
64573579,Uggtheclaw,PAF,benediction,us,alliance,false,Druid
76427520,Jyraya,Popcorn Lil Sacks,faerlina,us,horde,false,Shaman
71023097,Veiih,Popcorn Lil Sacks,faerlina,us,horde,false,Priest
64939004,Ängra,Popcorn Lil Sacks,faerlina,us,horde,false,Priest
67770374,Døctorshadow,Popcorn Lil Sacks,faerlina,us,horde,false,Priest
67708488,Milharal,Popcorn Lil Sacks,faerlina,us,horde,false,Mage
66236854,Zanketsu,Popcorn Lil Sacks,faerlina,us,horde,false,Druid
76620595,Sollaní,Return of the Empire,faerlina,us,horde,false,DeathKnight
67807648,Xcitrin,Return of the Empire,faerlina,us,horde,false,Shaman
68946881,Bergolino,Toxic Behavior,benediction,us,alliance,false,Paladin
75743060,Kídbengala,Toxic Behavior,benediction,us,alliance,false,Paladin
64899714,Manøwar,Toxic Behavior,benediction,us,alliance,false,Warrior
75592485,Mindrynna,Toxic Behavior,benediction,us,alliance,false,Paladin
62441791,Minimús,Toxic Behavior,benediction,us,alliance,false,Mage
74770973,Smonon,Toxic Behavior,benediction,us,alliance,false,Shaman
76395443,Strëëtcat,Toxic Behavior,benediction,us,alliance,false,Druid
64183281,Tiupac,Toxic Behavior,benediction,us,alliance,false,Shaman
70958388,Arturuziw,Long Live RocknRoll,faerlina,us,horde,false,Warlock
76633299,Bostil,Long Live RocknRoll,faerlina,us,horde,false,DeathKnight
74467972,Brusz,Long Live RocknRoll,faerlina,us,horde,false,Mage
70684871,Lavabut,Long Live RocknRoll,faerlina,us,horde,false,Shaman
70041217,Quissai,Long Live RocknRoll,faerlina,us,horde,false,Rogue
75723225,Warkezin,Long Live RocknRoll,faerlina,us,horde,false,Paladin
68538625,Aatrøx,P R O J E T O,faerlina,us,horde,false,DeathKnight
66602570,Aagra,Return of the Empire,faerlina,us,horde,false,Paladin
68582015,Nunk,Return of the Empire,faerlina,us,horde,false,DeathKnight
71671458,Nünk,Return of the Empire,faerlina,us,horde,false,Warrior
68981593,Steffx,Return of the Empire,faerlina,us,horde,false,Mage
76310750,Bullweed,CORE B,faerlina,us,horde,false,Druid
62427765,Cáséy,CORE B,faerlina,us,horde,false,Mage
68454294,Dellons,CORE B,faerlina,us,horde,false,Mage
68136587,Donmoschi,CORE B,faerlina,us,horde,false,DeathKnight
75385866,Gëars,CORE B,faerlina,us,horde,false,Paladin
76233606,Harryblocker,CORE B,faerlina,us,horde,false,Paladin
75862135,Jeferchami,CORE B,faerlina,us,horde,false,Shaman
76340750,Lexmur,CORE B,faerlina,us,horde,false,DeathKnight
76522784,Licholas,CORE B,faerlina,us,horde,false,DeathKnight
76346040,Linadry,CORE B,faerlina,us,horde,false,Priest
68946230,Meatdad,CORE B,faerlina,us,horde,false,Shaman
75427934,Metalshotte,CORE B,faerlina,us,horde,false,Hunter
76457686,Mherlini,CORE B,faerlina,us,horde,false,Mage
76652826,Mikuugo,CORE B,faerlina,us,horde,false,DeathKnight
76652828,Moresha,CORE B,faerlina,us,horde,false,Paladin
76328668,Naltariel,CORE B,faerlina,us,horde,false,Hunter
76400247,Okuden,CORE B,faerlina,us,horde,false,DeathKnight
76329866,Snikers,CORE B,faerlina,us,horde,false,Paladin
76652827,Tulnag,CORE B,faerlina,us,horde,false,Warrior
66784257,Undangus,CORE B,faerlina,us,horde,false,Mage
73517332,ßutthurt,CORE B,faerlina,us,horde,false,Warrior
76650046,Chiquitones,U P D A T I N G,faerlina,us,horde,false,Rogue
66007144,Audioslavè,Teleton,faerlina,us,horde,false,Paladin
76623010,Bruxô,Teleton,faerlina,us,horde,false,Warlock
74369517,Darthacus,Teleton,faerlina,us,horde,false,DeathKnight
76384723,Enrise,Teleton,faerlina,us,horde,false,Mage
75980141,Eragornn,Teleton,faerlina,us,horde,false,DeathKnight
76175092,Feramorta,Teleton,faerlina,us,horde,false,Druid
71856604,Hellsolo,Teleton,faerlina,us,horde,false,Druid
74892823,Lateex,Teleton,faerlina,us,horde,false,Paladin
66552962,Mattheo,Teleton,faerlina,us,horde,false,Mage
68423110,Oldseeds,Teleton,faerlina,us,horde,false,Warlock
76322687,Redkkiller,Teleton,faerlina,us,horde,false,Priest
76651245,Sayajin,Teleton,faerlina,us,horde,false,Paladin
76651244,Skallz,Teleton,faerlina,us,horde,false,Mage
76558810,Sunderclaps,Teleton,faerlina,us,horde,false,Warrior
76375929,Arahamon,U P D A T I N G,faerlina,us,horde,false,DeathKnight
69248251,Cardanno,U P D A T I N G,faerlina,us,horde,false,Rogue
58315300,Demonplay,U P D A T I N G,faerlina,us,horde,false,Druid
73307407,Flametta,U P D A T I N G,faerlina,us,horde,false,Hunter
74916036,Howyadoinman,U P D A T I N G,faerlina,us,horde,false,Mage
76294012,Karhel,U P D A T I N G,faerlina,us,horde,false,Paladin
75663627,Revoltinha,U P D A T I N G,faerlina,us,horde,false,Paladin
76570874,Toyazk,U P D A T I N G,faerlina,us,horde,false,Shaman
76664866,Boidarevoada,Teleton,faerlina,us,horde,false,Druid
76663176,Decathlon,Teleton,faerlina,us,horde,false,DeathKnight
76663087,Dkziinho,Teleton,faerlina,us,horde,false,DeathKnight
76073158,Lapsicopata,Teleton,faerlina,us,horde,false,Warlock
76592735,Oopsexecute,Teleton,faerlina,us,horde,false,Warrior
76662127,Puroódio,Teleton,faerlina,us,horde,false,Hunter
66811367,Thegreenn,Teleton,faerlina,us,horde,false,Mage
76584003,Warll,Teleton,faerlina,us,horde,false,Warlock
50428178,Akuandubba,P R O J E T O,faerlina,us,horde,false,Shaman
67848206,Lorylory,P R O J E T O,faerlina,us,horde,false,Priest
61057474,Polynia,P R O J E T O,faerlina,us,horde,false,Warlock
76652428,Gintok,Posto Ipiranga,faerlina,us,horde,false,DeathKnight
76673446,Octux,Posto Ipiranga,faerlina,us,horde,false,DeathKnight
61871512,Taccet,Posto Ipiranga,faerlina,us,horde,false,Priest
76653223,Vhagarhunter,Posto Ipiranga,faerlina,us,horde,false,Hunter
76344968,Diwarlock,PAF,benediction,us,alliance,false,Warlock
76593647,Inyntz,PAF,benediction,us,alliance,false,Warlock
67140223,Xuca,PAF,benediction,us,alliance,false,Mage
75649051,Zeshington,PAF,benediction,us,alliance,false,Warlock
76640114,Zeshizeal,PAF,benediction,us,alliance,false,Paladin
76494731,Marúh,Confia,faerlina,us,horde,false,DeathKnight
75608710,Galinho,Return of the Empire,faerlina,us,horde,false,Druid
74281821,Linfeng,Return of the Empire,faerlina,us,horde,false,Paladin
76665398,Nerdoladruid,Return of the Empire,faerlina,us,horde,false,Druid
64285677,Dönaclotilde,Wipe Insano,benediction,us,alliance,false,Warlock
75981138,Sïlboclërigo,Wipe Insano,benediction,us,alliance,false,Priest
65712738,Saorih,CORE B,faerlina,us,horde,false,Paladin
75686072,Creepdiets,INSS,faerlina,us,horde,false,Warlock
75960752,Dyabita,INSS,faerlina,us,horde,false,Druid
67249643,Feibers,INSS,faerlina,us,horde,false,Warrior
76449279,Heliar,INSS,faerlina,us,horde,false,Shaman
76516968,Holytalent,INSS,faerlina,us,horde,false,Paladin
75820701,Infelizmente,INSS,faerlina,us,horde,false,Rogue
75663622,Jesüino,INSS,faerlina,us,horde,false,Rogue
75663626,Kelpis,INSS,faerlina,us,horde,false,Paladin
75663631,Rogner,INSS,faerlina,us,horde,false,Paladin
72605818,Firexplosion,É Foda Bê,benediction,us,alliance,false,Mage
73906563,Leenee,DAMNATlON,faerlina,us,horde,false,Paladin
42024894,Krammash,CORE B,faerlina,us,horde,false,Shaman
68854243,Noraline,CORE B,faerlina,us,horde,false,Paladin
65933111,Pégasus,CORE B,faerlina,us,horde,false,Paladin
75740571,Alakazhan,INSS,faerlina,us,horde,false,Paladin
75839383,Bellaamage,INSS,faerlina,us,horde,false,Mage
75664752,Bols,INSS,faerlina,us,horde,false,Shaman
60285077,Complexado,INSS,faerlina,us,horde,false,Warlock
73397870,Iveco,INSS,faerlina,us,horde,false,Warrior
69362843,Malkerin,INSS,faerlina,us,horde,false,DeathKnight
75910541,Mazbah,INSS,faerlina,us,horde,false,Priest
61102430,Morgada,INSS,faerlina,us,horde,false,Warlock
75508422,Oleoo,INSS,faerlina,us,horde,false,Shaman
76143349,Opalla,INSS,faerlina,us,horde,false,Paladin
75663630,Patafofa,INSS,faerlina,us,horde,false,Druid
75762979,Periferia,INSS,faerlina,us,horde,false,Rogue
75709439,Thérota,INSS,faerlina,us,horde,false,DeathKnight
75663635,Wakko,INSS,faerlina,us,horde,false,Priest
75840271,Yeltie,INSS,faerlina,us,horde,false,Druid
76696682,Asclepyuus,P R O J E T O,faerlina,us,horde,false,Priest
74683211,Balzepon,P R O J E T O,faerlina,us,horde,false,Rogue
41487151,Domek,P R O J E T O,faerlina,us,horde,false,Warlock
76696681,Meredis,P R O J E T O,faerlina,us,horde,false,Rogue
76521356,Thykker,P R O J E T O,faerlina,us,horde,false,Shaman
76634977,Xâgara,P R O J E T O,faerlina,us,horde,false,Druid
61199682,Morganny,Blood Fury,faerlina,us,horde,false,Paladin
76707580,Ðemonike,CangaceirøS,faerlina,us,horde,false,Paladin
60246478,Peaoo,Return of the Empire,faerlina,us,horde,false,Druid
73636626,Smøked,Return of the Empire,faerlina,us,horde,false,Priest
76183778,Ninguada,Teleton,faerlina,us,horde,false,Priest
76673010,Bileco,Teleton,faerlina,us,horde,false,Priest
75681072,Inflämes,Teleton,faerlina,us,horde,false,Warlock
75493789,Rushov,Teleton,faerlina,us,horde,false,Paladin
76396088,Kpitão,Teleton,faerlina,us,horde,false,Paladin
67157541,Simonesimara,Teleton,faerlina,us,horde,false,Shaman
76108691,Hunterlash,PAF,benediction,us,alliance,false,Hunter
64673367,Xamblau,PAF,benediction,us,alliance,false,Shaman
75371610,Massacraraid,PAF,benediction,us,alliance,false,Priest
69250294,Panzety,É Foda Bê,benediction,us,alliance,false,Warlock
65642663,Wlady,É Foda Bê,benediction,us,alliance,false,Druid
76361025,Defacementwo,Confia,faerlina,us,horde,false,DeathKnight
76739666,Luhi,Confia,faerlina,us,horde,false,Rogue
76322277,Minthara,Confia,faerlina,us,horde,false,Paladin
76507532,Aetrakir,Teleton,faerlina,us,horde,false,Mage
76607467,Cuasenada,Teleton,faerlina,us,horde,false,Warlock
68224308,Judelayy,Teleton,faerlina,us,horde,false,Mage
76404871,Lamepatasdos,Teleton,faerlina,us,horde,false,Hunter
40844516,Marcelus,Teleton,faerlina,us,horde,false,Druid
67139197,Mãsterchiêf,Teleton,faerlina,us,horde,false,Warrior
76493771,Primoz,Teleton,faerlina,us,horde,false,Shaman
53557419,Stelow,Teleton,faerlina,us,horde,false,Rogue
76738765,Tazbirnbek,Teleton,faerlina,us,horde,false,Shaman
76738674,Vintewar,Teleton,faerlina,us,horde,false,Warrior
74340737,Cajox,DAMNATlON,faerlina,us,horde,false,Druid
75762560,Vhagarshammy,Posto Ipiranga,faerlina,us,horde,false,Shaman
75280784,Arobedd,Gratz,faerlina,us,horde,false,Rogue
69538590,Pikkaku,Gratz,faerlina,us,horde,false,DeathKnight
59945884,Schemers,Gratz,faerlina,us,horde,false,Mage
76750388,Marlonbrandø,Gratz,faerlina,us,horde,false,DeathKnight
76591312,Psicoloky,Gratz,faerlina,us,horde,false,Warlock
76747694,Thatsthezdps,Gratz,faerlina,us,horde,false,Hunter
76751056,Hybridninja,PAF,benediction,us,alliance,false,Rogue
76221751,Nastuzlixo,PAF,benediction,us,alliance,false,Shaman
76071690,Fermsxd,Popcorn Lil Sacks,faerlina,us,horde,false,Mage
67157567,Holyaway,Popcorn Lil Sacks,faerlina,us,horde,false,Paladin
68229882,Medcriminal,Popcorn Lil Sacks,faerlina,us,horde,false,Druid
76495488,Ragatangaa,Confia,faerlina,us,horde,false,DeathKnight
76384584,Skillfall,Teleton,faerlina,us,horde,false,Warrior
68787610,Pirest,Long Live RocknRoll,faerlina,us,horde,false,Priest
76746915,Golspeaks,Long Live RocknRoll,faerlina,us,horde,false,Warlock
75418154,Cobos,DAMNATlON,faerlina,us,horde,false,Mage
75940336,Ibagens,DAMNATlON,faerlina,us,horde,false,Paladin
76037508,Pirust,Blood Fury,faerlina,us,horde,false,Priest
71763214,Rckdk,Blood Fury,faerlina,us,horde,false,DeathKnight
71247641,Aarobed,Gratz,faerlina,us,horde,false,DeathKnight
68240057,Abalo,Gratz,faerlina,us,horde,false,DeathKnight
76265198,Congelada,Gratz,faerlina,us,horde,false,DeathKnight
74732116,Dynôk,Gratz,faerlina,us,horde,false,Paladin
62027993,Fedorento,Gratz,faerlina,us,horde,false,Priest
68264967,Gatïto,Gratz,faerlina,us,horde,false,Druid
48870281,Imaginex,Gratz,faerlina,us,horde,false,Mage
67495226,Invokhunter,Gratz,faerlina,us,horde,false,Hunter
76070673,Nailuss,Gratz,faerlina,us,horde,false,Shaman
75899790,Pequilock,Gratz,faerlina,us,horde,false,Warlock
75960305,Phcx,Gratz,faerlina,us,horde,false,Shaman
68240058,Shoqui,Gratz,faerlina,us,horde,false,Shaman
70636733,Tapeba,Gratz,faerlina,us,horde,false,Mage
74639479,Timblock,Gratz,faerlina,us,horde,false,Warlock
63451117,Vanddorp,Gratz,faerlina,us,horde,false,Priest
73909614,Yetzmm,Gratz,faerlina,us,horde,false,Mage
74570975,Zitts,Gratz,faerlina,us,horde,false,Rogue
63000171,Ztêy,Gratz,faerlina,us,horde,false,Paladin
74888035,Abbadão,Gratz,faerlina,us,horde,false,DeathKnight
68160892,Abovid,Gratz,faerlina,us,horde,false,Paladin
74111854,Amassanewba,Gratz,faerlina,us,horde,false,Paladin
61566397,Hordagado,Gratz,faerlina,us,horde,false,Druid
69249005,Kallzera,Gratz,faerlina,us,horde,false,Druid
67847790,Shadowohlf,Gratz,faerlina,us,horde,false,Priest
62007549,Ventanya,Gratz,faerlina,us,horde,false,Hunter
68567736,Waterplease,Gratz,faerlina,us,horde,false,Mage
68214361,Windowsuser,Gratz,faerlina,us,horde,false,DeathKnight
73356176,Bentorc,Popcorn Lil Sacks,faerlina,us,horde,false,DeathKnight
68303299,Pénacova,Popcorn Lil Sacks,faerlina,us,horde,false,Priest
74418670,Pïcanhä,Popcorn Lil Sacks,faerlina,us,horde,false,Shaman
62497451,Reÿko,Popcorn Lil Sacks,faerlina,us,horde,false,Paladin
62511872,Thiagobdk,Popcorn Lil Sacks,faerlina,us,horde,false,Hunter
63832306,Volkswagner,Popcorn Lil Sacks,faerlina,us,horde,false,Rogue
76598450,Netfofa,Popcorn Lil Sacks,faerlina,us,horde,false,Hunter
74733368,Belegurthh,Return of the Empire,faerlina,us,horde,false,DeathKnight
59850267,Fidapeste,Return of the Empire,faerlina,us,horde,false,Warlock
74335252,Myêggz,Return of the Empire,faerlina,us,horde,false,Paladin
76083812,Neyrelle,Return of the Empire,faerlina,us,horde,false,Druid
76397025,Reideroma,Return of the Empire,faerlina,us,horde,false,DeathKnight
67128159,Blackmalice,Toxic Behavior,benediction,us,alliance,false,Hunter
68114665,Mcløvin,Toxic Behavior,benediction,us,alliance,false,DeathKnight
